date,close,high,low,open,volume
2002-07-01,812.4402465820312,823.6638196285967,796.5100673331485,823.6638196285967,426
2002-07-02,817.916015625,819.1379119594321,810.0866643134716,814.6122881364519,310
2002-07-03,820.6764526367188,823.663352646884,814.6121070134018,823.663352646884,336
2002-07-04,829.8184814453125,837.2405165326518,823.6636432915818,832.7148921189618,591
2002-07-05,839.3223266601562,846.2917995880046,823.663676604368,828.1893012010953,1623
2002-07-08,840.9063720703125,844.4816268771489,830.9047518469696,841.766251871113,1595
2002-07-09,818.594970703125,845.3866452868159,814.7481899296035,845.3866452868159,586
2002-07-10,824.2971801757812,830.8140898935093,815.517458420261,823.6635817563125,826
2002-07-11,809.1361694335938,832.7146548620532,801.0352929923012,806.4660407414016,1265
2002-07-12,811.4443359375,822.7583952785137,805.6515154571289,822.6679049015577,361
2002-07-15,791.9844360351562,823.6638134765625,788.5449718189793,814.6125627790178,1265
2002-07-16,799.2705688476562,805.56119824237,796.5099488239164,805.56119824237,552
2002-07-17,798.00341796875,799.2253145285198,796.5099397339721,796.6004301293472,572
2002-07-18,825.8358764648438,837.2404266654322,784.7431891015457,784.7431891015457,1293
2002-07-19,821.3556518554688,828.1893342200901,817.3278347549086,828.1893342200901,415
2002-07-22,801.4878540039062,815.5172856663123,796.5096685753106,812.8019117961692,756
2002-07-23,806.8283081054688,809.9962450597283,787.4586143445075,787.4586143445075,271
2002-07-24,804.203369140625,810.0414350358335,782.0278119724254,782.0278119724254,423
2002-07-25,807.371337890625,814.6123364367293,806.4662130723619,814.6123364367293,355
2002-07-26,798.0486450195312,800.9450557834086,771.1664241158988,771.1664241158988,1101
2002-07-29,811.8970947265625,819.1380944565652,771.1664712452967,800.1304701653079,2486
2002-07-30,809.3173217773438,839.9557726361821,805.5610319463385,829.9994003312274,1657
2002-07-31,805.3349609375,813.616876704936,787.458742360916,792.8894923082327,1149
2002-08-01,800.9901733398438,812.8020404963894,799.7682217581402,812.8020404963894,659
2002-08-02,805.0182495117188,805.5613024492981,789.4953326532587,792.8895516242529,666
2002-08-05,827.8726806640625,839.05095336024,769.3563218513527,769.3563218513527,1726
2002-08-06,820.133544921875,877.9710407339793,808.276432345818,877.9710407339793,691
2002-08-07,859.0087280273438,868.9651013794734,820.0431142753969,820.0431142753969,5411
2002-08-08,815.1554565429688,859.6876123277267,809.1816543469082,859.6876123277267,1071
2002-08-09,823.8735961914062,835.497903766694,808.2534069047365,808.2534069047365,417
2002-08-12,839.039794921875,843.6713376826249,825.5083379477998,825.5083379477998,587
2002-08-13,826.8252563476562,844.3525419102592,826.4165777234051,837.4506234327736,450
2002-08-14,814.9283447265625,825.054238955823,809.1616146501248,809.207011062326,409
2002-08-15,814.9283447265625,814.9283447265625,814.9283447265625,814.9283447265625,0
2002-08-16,824.6000366210938,834.5896846418339,771.836554246811,771.836554246811,205
2002-08-19,813.5208740234375,821.8758662914438,811.8862148779566,821.8758662914438,349
2002-08-20,818.288330078125,821.875532715569,807.3451365570618,807.3451365570618,333
2002-08-21,823.0110473632812,829.1410606815733,808.253607893319,808.253607893319,747
2002-08-22,827.4607543945312,840.0386075906123,822.3750819992448,826.4163598999537,675
2002-08-23,819.6055908203125,839.7665372149518,819.1515157007444,839.1308209617382,482
2002-08-26,828.232666015625,835.4978648403235,819.2419602984334,830.9571155748869,156
2002-08-27,818.8334350585938,826.4164650664194,817.3349654503049,826.4164650664194,2288
2002-08-28,808.435302734375,817.3351634281079,806.5281540955898,808.4806991576366,365
2002-08-29,809.9791870117188,812.7944304651578,806.4373790536985,806.4373790536985,252
2002-08-30,818.7881469726562,824.5095372183307,810.2515688836611,817.2897324937634,323
2002-09-02,814.9738159179688,827.3246335000158,810.0697838441429,823.6920335724636,215
2002-09-03,812.7940063476562,826.3254594629453,808.2532577088425,826.3254594629453,141
2002-09-04,812.4765625,820.9677443210666,808.2990385081707,817.2897472603128,210
2002-09-05,815.6549072265625,830.0490618941251,811.1141574350191,811.1141574350191,70
2002-09-06,818.606689453125,819.1515574527417,772.8358928961011,772.8358928961011,453
2002-09-09,814.2020874023438,817.3352168193028,762.8462023646827,762.8462023646827,636
2002-09-10,814.2020874023438,814.2020874023438,814.2020874023438,814.2020874023438,0
2002-09-11,825.50830078125,825.50830078125,817.3349512685643,817.3349512685643,255
2002-09-12,831.8201293945312,832.773675952935,811.4321477251335,817.3351236179298,348
2002-09-13,822.829345703125,829.8675086247235,821.9211956487252,822.7839492862212,202
2002-09-16,824.1917114257812,828.2329909432852,812.7944373840354,812.7944373840354,201
2002-09-17,826.0079345703125,829.1410635853401,821.8758625900689,821.8758625900689,353
2002-09-18,827.2340087890625,830.0492521334162,821.8759006353847,822.6932579568228,910
2002-09-19,824.8727416992188,830.9119621599866,821.9212538135517,821.9212538135517,208
2002-09-20,831.411376953125,832.7736020382475,822.7839514140156,822.7839514140156,660
2002-09-23,826.6436157226562,829.5951035019461,821.8758277714957,822.783977857431,1170
2002-09-24,829.05029296875,830.0492359607445,822.7840347707161,822.7840347707161,1038
2002-09-25,830.2762451171875,830.8665648653333,821.8758565283617,821.8758565283617,440
2002-09-26,829.3226318359375,830.9572908304438,819.151340250339,819.151340250339,312
2002-09-27,838.17724609375,842.7633935612556,828.2329902239926,828.2329902239926,757
2002-09-30,816.92626953125,835.4979469375794,800.5795705694278,835.4979469375794,369
2002-10-01,797.4917602539062,827.3244586835478,791.9520132775109,827.3244586835478,278
2002-10-02,797.4917602539062,797.4917602539062,797.4917602539062,797.4917602539062,0
2002-10-03,795.08544921875,808.2536262760566,790.0906234383924,808.2536262760566,319
2002-10-04,791.4525756835938,799.1718492272662,786.5485444371634,795.5392499125968,133
2002-10-07,799.1720581054688,799.1720581054688,781.0090567848899,794.6313077753241,102
2002-10-08,797.3558959960938,806.3920018030522,790.0906942102524,790.0906942102524,32
2002-10-09,793.5867919921875,807.0728516733111,785.5496873052599,785.5496873052599,161
2002-10-10,760.9390869140625,790.0906866283697,759.2135793348472,790.0906866283697,314
2002-10-11,761.029541015625,773.7436383595614,759.3040342044645,771.8819423342981,436
2002-10-14,765.1162719726562,778.2390487914137,749.2236491126902,749.2236491126902,264
